reporting_quarter,ndis_service_area,remoteness_category,population_2025_erp,funded_plans_per_1000_population_2025_erp,population_denominator_method,funded_plans_count,sdac_national_disability_per_1000_2022,funded_plans_per_1000_population_minus_sdac_national_per_1000,mean_plan_funding,median_plan_funding,mean_plan_utilisation,median_plan_utilisation,sdac_benchmark_use,sdac_benchmark_source,people_with_disability_count,people_with_disability_per_1000,funded_plans_per_1000,sdac_national_disability_rate_2022,historical_o2_total_active_participants,average_payments,median_payments,historical_o1_source_file,historical_o2_source_file,historical_q_source_file,historical_data_source,historical_measure_note
2024Q1,Eastern Adelaide,Major Cities of Australia,250964.0,18.78357055195168,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",4714.0,214.0,-195.21642944804836,89500.0,33500.0,78.68752145970896,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,18.78357055195168,0.214,4714.0,72100.0,16200.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Eyre and Western,Very Remote Australia,58597.0,28.96052698943632,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1697.0,214.0,-185.03947301056368,77700.0,37700.0,67.97186724512044,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,28.96052698943632,0.214,1697.0,53300.0,16900.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Far North (SA),Very Remote Australia,24414.0,24.37126239043172,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",595.0,214.0,-189.62873760956828,87200.0,42600.0,62.6169147286355,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,24.37126239043172,0.214,595.0,54100.0,12600.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Far West,Remote Australia,29514.0,30.76506064918344,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",908.0,214.0,-183.23493935081652,87700.0,41400.0,67.29027563898595,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,30.76506064918344,0.214,908.0,56300.0,16500.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Fleurieu and Kangaroo Island,Inner Regional Australia,60395.0,26.24389436211607,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1585.0,214.0,-187.75610563788396,74800.0,31600.0,74.27542750663726,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,26.24389436211607,0.214,1585.0,58000.0,15300.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Goldfields-Esperance,Very Remote Australia,58079.0,16.33981301330946,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",949.0,214.0,-197.66018698669052,95000.0,38800.0,66.01797511772138,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,16.33981301330946,0.214,949.0,62300.0,16600.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Goulburn,Inner Regional Australia,186677.0,27.71632284641386,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",5174.0,214.0,-186.28367715358613,65200.0,28200.0,72.37905244359965,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,27.71632284641386,0.214,5174.0,47600.0,14300.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Great Southern,Outer Regional Australia,67150.0,19.53834698436337,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1312.0,214.0,-194.46165301563664,75700.0,33500.0,66.4994995786933,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,19.53834698436337,0.214,1312.0,51400.0,14200.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Hume Moreland,Major Cities of Australia,278885.0,44.43050002689281,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",12391.0,214.0,-169.56949997310718,66500.0,27100.0,80.15073219783056,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,44.43050002689281,0.214,12391.0,56500.0,17600.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Hunter New England,Outer Regional Australia,1013517.0,31.84357045811762,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",32274.0,214.0,-182.1564295418824,78100.0,28300.0,78.60208790922616,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,31.84357045811762,0.214,32274.0,63300.0,17100.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Illawarra Shoalhaven,Inner Regional Australia,442449.0,25.32043241141917,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",11203.0,214.0,-188.6795675885808,83100.0,36600.0,80.16149903446428,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,25.32043241141917,0.214,11203.0,68700.0,22700.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Inner East Melbourne,Major Cities of Australia,708602.0,16.63839503698832,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",11790.0,214.0,-197.36160496301167,85600.0,36500.0,77.07670447422008,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,16.63839503698832,0.214,11790.0,68800.0,19500.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Inner Gippsland,Inner Regional Australia,217382.0,30.108288634753567,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",6545.0,214.0,-183.89171136524644,68400.0,32400.0,75.1286169083671,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,30.108288634753567,0.214,6545.0,53200.0,17100.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Ipswich,Inner Regional Australia,388213.0,29.115459812010418,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",11303.0,214.0,-184.8845401879896,77800.0,30900.0,77.20524277186496,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,29.115459812010418,0.214,11303.0,62000.0,16400.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Katherine,Remote Australia,11282.0,27.56603439106541,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",311.0,214.0,-186.43396560893456,160700.0,44600.0,82.75854950474559,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,27.56603439106541,0.214,311.0,137900.0,31800.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Kimberley-Pilbara,Very Remote Australia,102732.0,16.625783592259474,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1708.0,214.0,-197.37421640774053,93100.0,44000.0,69.87800400773727,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,16.625783592259474,0.214,1708.0,63500.0,20200.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Limestone Coast,Outer Regional Australia,69717.0,25.96210393447796,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1810.0,214.0,-188.03789606552203,74100.0,25600.0,71.0974958142499,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,25.96210393447796,0.214,1810.0,53100.0,10200.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Loddon,Inner Regional Australia,261396.0,34.70978897917336,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",9073.0,214.0,-179.29021102082663,65000.0,25200.0,72.56013731375887,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,34.70978897917336,0.214,9073.0,48100.0,13000.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Mackay,Remote Australia,193813.0,22.206972700489647,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",4304.0,214.0,-191.7930272995104,70200.0,24800.0,73.32783058804486,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,22.206972700489647,0.214,4304.0,51800.0,12000.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Mallee,Outer Regional Australia,94469.0,31.96815886692989,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",3020.0,214.0,-182.0318411330701,67600.0,29600.0,67.54596470470753,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,31.96815886692989,0.214,3020.0,47500.0,14300.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Maroochydore,Inner Regional Australia,499995.0,24.414244142441422,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",12207.0,214.0,-189.58575585755855,83400.0,36200.0,77.58074403710631,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,24.414244142441422,0.214,12207.0,66400.0,20000.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Maryborough,Outer Regional Australia,169886.0,32.045018424119704,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",5444.0,214.0,-181.9549815758803,79300.0,33800.0,76.76411851080964,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,32.045018424119704,0.214,5444.0,61600.0,16800.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Mid North Coast,Outer Regional Australia,241076.0,33.25922115847285,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",8018.0,214.0,-180.74077884152717,74100.0,26000.0,76.35496685088886,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,33.25922115847285,0.214,8018.0,58400.0,16000.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Midwest-Gascoyne,Very Remote Australia,70223.0,20.73394756703644,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1456.0,214.0,-193.2660524329636,74900.0,35800.0,64.49574405433093,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,20.73394756703644,0.214,1456.0,48600.0,17800.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
2024Q1,Murray and Mallee,Outer Regional Australia,74882.0,30.11404609919607,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",2255.0,214.0,-183.88595390080397,67800.0,26700.0,71.90760824538718,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,30.11404609919607,0.214,2255.0,49700.0,11900.0,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement O Participants by service district 2023-24 Q3 (XLSB 10KB).xlsx,data\raw\ndis_historical_2019_2024\quarterly_supplements\Supplement Q Utilisation 2023-24 Q3 (XLSB 40KB).xlsx,NDIA quarterly supplement O/Q service-district tables,"Historical rows extracted from Supplement/Appendix O and Q. Funding uses average annualised committed supports. Utilisation uses Q.1 Total (Total), converted to percentage points."
